"ID";"od";"dd";"size";"price";"a6";"a7";"a8";"a9";"tax"
330543;"2013-01-11";"2013-01-14";"L";29.9;4;"1977-12-17";13;1;5.68
340714;"2013-01-13";"2013-03-25";"M";79.9;4;"?";8;1;15.18
205017;"2012-09-14";"2012-09-17";"xxl";29.9;4;"1955-01-02";10;1;5.68
334210;"2013-01-12";"2013-02-21";"M";59.9;4;"1979-01-20";10;1;11.38
13164;"2012-04-09";"2012-04-13";"m";21.9;4;"?";6;1;4.16
399129;"2013-02-22";"2013-02-25";"L";29.9;4;"1968-10-04";13;1;5.68
36662;"2012-04-29";"?";"s";69.9;4;"1956-01-21";10;0;13.28
435520;"2013-03-08";"2013-03-11";"XXL";89.9;4;"1959-07-28";3;0;17.08
34621;"2012-04-23";"2012-05-01";"l";69.9;4;"?";10;0;13.28
88212;"2012-06-12";"2012-06-13";"m";19.9;4;"1971-06-02";10;0;3.78
382248;"2013-02-08";"2013-02-11";"M";79.9;4;"1974-05-06";2;0;15.18
94006;"2012-06-17";"2012-06-19";"xl";49.9;4;"1963-07-17";10;1;9.48
201366;"2012-09-12";"2012-11-28";"l";99.9;4;"1980-05-06";7;1;18.98
223809;"2012-09-22";"2012-09-24";"l";49.9;4;"1967-01-30";13;0;9.48
309666;"2012-12-25";"2013-01-03";"XL";79.9;4;"1958-07-08";10;1;15.18
294642;"2012-12-05";"2012-12-06";"M";99.9;4;"1959-06-07";15;1;18.98
29158;"2012-04-23";"2012-06-18";"xl";119.9;4;"1961-07-07";10;1;22.78
84590;"2012-06-07";"2012-06-13";"m";49.9;4;"1958-06-22";10;0;9.48
144213;"2012-07-27";"2012-07-30";"xl";99.9;3;"1959-10-13";15;1;18.98
186172;"2012-08-29";"2012-08-30";"l";69.9;4;"1961-12-18";8;0;13.28
354555;"2013-01-19";"2013-01-22";"xxl";99.9;4;"1980-07-30";16;1;18.98
59853;"2012-05-19";"2012-05-23";"xl";29.9;4;"?";1;1;5.68
214993;"2012-09-17";"2012-09-18";"xl";24.9;4;"1961-01-06";2;1;4.73
14767;"2012-04-10";"2012-04-13";"xl";19.9;4;"1965-09-03";10;1;3.78
228054;"2012-09-25";"2012-09-26";"l";32.95;3;"?";1;0;6.26
389779;"2013-02-15";"2013-02-18";"m";39.9;4;"1952-10-17";2;1;7.58
237151;"2012-10-03";"2012-10-05";"xl";34.95;4;"1975-03-31";2;1;6.64
112524;"2012-06-28";"?";"xl";69.9;4;"1969-09-23";10;0;13.28
429661;"2013-03-06";"2013-03-07";"XL";24.9;4;"1971-05-10";2;1;4.73
60181;"2012-05-19";"2012-05-23";"xxl";49.9;4;"1973-11-26";14;0;9.48
131468;"2012-07-10";"2012-07-17";"l";19.9;4;"1965-04-13";8;1;3.78
427738;"2013-03-05";"2013-04-09";"XL";49.9;4;"1964-11-17";15;1;9.48
370569;"2013-01-29";"2013-04-26";"S";79.9;3;"1970-10-02";13;1;15.18
47330;"2012-05-09";"2012-05-10";"xl";69.9;4;"1970-07-07";2;0;13.28
398900;"2013-02-22";"2013-02-27";"M";79.9;4;"1960-06-15";8;1;15.18
417574;"2013-03-02";"2013-03-08";"S";59.9;4;"1963-04-05";1;1;11.38
56275;"2012-05-16";"?";"m";49.9;4;"1963-04-23";10;0;9.48
65157;"2012-05-23";"2012-05-24";"m";49.9;4;"1973-09-04";1;1;9.48
279216;"2012-11-12";"2012-12-17";"XL";69.9;4;"1961-11-26";11;1;13.28
28930;"2012-04-22";"2012-04-27";"m";69.9;4;"1971-08-15";13;1;13.28
250409;"2012-10-15";"2012-10-17";"l";79.9;4;"1962-05-10";10;0;15.18
3814;"2012-04-05";"2012-04-06";"l";69.9;4;"1960-07-22";7;0;13.28
413330;"2013-03-01";"2013-03-05";"M";29.9;4;"1968-01-27";10;1;5.68
30722;"2012-04-23";"2012-04-26";"xxl";69.9;4;"1956-01-23";10;1;13.28
400900;"2013-02-23";"?";"L";29.9;4;"?";13;0;5.68
274383;"2012-11-05";"2012-11-07";"xxl";21.9;4;"1961-07-31";10;0;4.16
252254;"2012-10-16";"2012-10-19";"l";99.9;4;"1958-10-12";10;1;18.98
10708;"2012-04-08";"?";"xxl";79.9;4;"?";7;0;15.18
282312;"2012-11-17";"2012-11-21";"M";69.9;3;"1971-06-15";10;0;13.28
357474;"2013-01-21";"2013-01-22";"M";19.9;4;"1964-06-08";2;0;3.78
112040;"2012-06-28";"2012-07-02";"l";29.9;4;"1945-05-04";4;0;5.68
397250;"2013-02-20";"?";"M";34.9;4;"1971-09-07";1;0;6.63
210687;"2012-09-15";"2012-09-19";"xl";149.9;4;"1979-08-10";1;0;28.48
288649;"2012-11-26";"2012-11-28";"XL";79.9;4;"1971-08-02";11;1;15.18
71420;"2012-05-28";"2012-05-29";"xl";49.9;4;"1950-10-20";9;1;9.48
89941;"2012-06-13";"?";"xxl";39.9;4;"1965-08-07";10;0;7.58
77785;"2012-06-01";"2012-06-04";"m";49.9;4;"1960-01-15";10;1;9.48
480081;"2013-03-31";"2013-05-30";"M";16.9;4;"1966-03-28";8;0;3.21
53790;"2012-05-15";"2012-05-16";"xl";16.9;4;"1968-08-30";2;0;3.21
130936;"2012-07-08";"2012-07-17";"l";79.9;4;"1960-07-03";3;1;15.18
391525;"2013-02-16";"2013-05-09";"XL";119.9;4;"1966-10-08";1;1;22.78
145695;"2012-07-29";"2012-08-01";"xl";79.9;4;"1959-12-13";8;1;15.18
421290;"2013-03-03";"2013-04-16";"M";49.9;4;"1968-10-30";7;1;9.48
19177;"2012-04-14";"2012-04-17";"l";29.9;4;"1966-09-20";10;1;5.68
166924;"2012-08-13";"2012-08-16";"m";79.9;4;"1971-11-17";11;1;15.18
151484;"2012-08-04";"2012-08-07";"xxl";59.9;4;"1972-07-15";8;0;11.38
61709;"2012-05-20";"2012-05-23";"m";14.9;4;"1968-02-24";7;0;2.83
184793;"2012-08-28";"2012-08-29";"l";59.9;4;"1969-11-06";3;1;11.38
233698;"2012-09-29";"2012-10-26";"xxl";24.9;4;"1964-05-05";11;0;4.73
22643;"2012-04-17";"2012-05-25";"l";79.9;4;"1969-08-22";3;1;15.18
473685;"2013-03-27";"2013-05-13";"L";79.9;4;"1959-04-02";8;0;15.18
438643;"2013-03-10";"2013-03-13";"M";54.9;4;"1962-09-13";10;0;10.43
469969;"2013-03-25";"2013-05-30";"L";39.9;4;"1965-12-11";10;1;7.58
79321;"2012-06-03";"2012-06-05";"xxl";39.9;4;"1967-06-24";2;1;7.58
20841;"2012-04-16";"2012-04-18";"m";39.9;4;"1967-06-07";3;1;7.58
67667;"2012-05-25";"2012-05-28";"xl";29.9;4;"1976-02-03";2;0;5.68
177597;"2012-08-22";"2012-08-23";"l";21.9;4;"1959-08-15";7;1;4.16
277060;"2012-11-09";"?";"M";149.9;4;"1964-10-14";10;0;28.48
451247;"2013-03-15";"2013-03-19";"XL";59.9;4;"1965-05-10";6;0;11.38
322932;"2013-01-08";"2013-01-10";"m";21.9;4;"1954-08-30";10;1;4.16
244531;"2012-10-10";"2012-10-11";"l";39.9;4;"1964-11-16";1;0;7.58
41823;"2012-05-03";"2012-05-04";"m";39.9;4;"1966-08-03";1;0;7.58
454671;"2013-03-17";"2013-03-19";"xxl";89.95;4;"1963-12-27";8;1;17.09
170304;"2012-08-15";"2012-10-15";"xxl";69.9;4;"1969-08-18";12;1;13.28
182249;"2012-08-26";"2012-08-28";"m";49.9;4;"1961-10-26";7;1;9.48
318213;"2013-01-03";"2013-01-07";"M";79.9;4;"1963-01-21";8;0;15.18
360744;"2013-01-23";"2013-01-25";"M";89.9;4;"1964-10-06";9;1;17.08
91329;"2012-06-15";"2012-06-18";"xl";34.9;4;"1970-11-28";7;1;6.63
300758;"2012-12-14";"?";"L";21.9;4;"1961-03-26";7;0;4.16
411004;"2013-02-28";"?";"M";79.9;4;"1954-04-02";8;0;15.18
478961;"2013-03-30";"2013-04-03";"M";79.9;4;"1964-08-22";3;1;15.18
5742;"2012-04-06";"2012-04-10";"xxl";16.9;3;"1971-11-10";1;1;3.21
401552;"2013-02-23";"2013-02-26";"S";89.9;4;"?";10;1;17.08
95239;"2012-06-18";"2012-06-21";"m";159.95;4;"?";10;1;30.39
54920;"2012-05-16";"2012-05-18";"l";59.9;4;"1968-01-25";10;0;11.38
343998;"2013-01-15";"2013-01-25";"XXL";69.9;4;"1958-06-08";2;0;13.28
132900;"2012-07-11";"2012-07-16";"m";24.9;4;"1961-10-14";10;1;4.73
402414;"2013-02-24";"2013-06-05";"M";59.9;4;"1953-06-21";15;0;11.38
326533;"2013-01-09";"2013-01-11";"XXL";59.9;4;"1958-09-01";1;1;11.38
268073;"2012-10-29";"2012-10-30";"xl";99.9;4;"1973-04-18";2;0;18.98
13914;"2012-04-10";"2012-04-13";"s";69.9;4;"1967-12-10";8;0;13.28
139473;"2012-07-21";"2012-07-31";"xl";19.9;4;"1973-09-01";8;0;3.78
17257;"2012-04-12";"2012-05-02";"xl";39.9;4;"1970-11-11";13;1;7.58
434107;"2013-03-07";"2013-04-04";"XL";59.9;4;"1959-03-04";10;1;11.38
62403;"2012-05-20";"2012-05-22";"l";69.9;4;"1963-10-11";10;1;13.28
24952;"2012-04-21";"2012-05-07";"s";19.9;4;"1958-12-01";11;0;3.78
179213;"2012-08-23";"2012-08-28";"m";59.9;4;"1976-05-08";10;1;11.38
346996;"2013-01-16";"2013-01-17";"S";54.9;4;"1958-02-06";2;1;10.43
431685;"2013-03-06";"2013-03-08";"XXL";34.9;4;"1964-01-20";10;1;6.63
117271;"2012-06-29";"2012-07-03";"xl";34.9;4;"1950-04-10";10;1;6.63
194816;"2012-09-06";"2012-11-09";"s";39.9;4;"1968-03-22";8;0;7.58
316541;"2013-01-02";"?";"S";119.9;4;"1964-11-18";2;0;22.78
288333;"2012-11-25";"2012-11-27";"L";139.9;4;"1964-08-12";10;1;26.58
20196;"2012-04-15";"2012-04-18";"xl";69.9;4;"1964-07-02";11;1;13.28
238608;"2012-10-05";"2012-10-26";"s";24.9;4;"1959-10-22";1;1;4.73
456522;"2013-03-18";"1990-12-31";"L";79.9;4;"1966-10-29";6;0;15.18
114854;"2012-06-30";"2012-07-02";"xl";19.9;4;"1956-10-13";15;0;3.78
340078;"2013-01-13";"2013-01-21";"M";39.9;4;"1983-04-11";1;0;7.58
440737;"2013-03-10";"2013-03-12";"L";49.9;4;"1963-06-15";8;1;9.48
22184;"2012-04-17";"2012-04-19";"m";79.9;4;"1972-06-29";2;1;15.18
64733;"2012-05-22";"2012-05-24";"xl";29.9;3;"1968-09-29";8;1;5.68
48620;"2012-05-10";"2012-05-11";"xl";59.9;4;"1950-06-04";8;1;11.38
204303;"2012-09-14";"2012-10-22";"s";59.9;4;"1959-12-28";3;1;11.38
465662;"2013-03-23";"2013-03-25";"XXL";34.9;4;"1968-11-13";10;1;6.63
179217;"2012-08-24";"2012-08-28";"m";99.9;4;"1967-09-21";1;1;18.98
359470;"2013-01-22";"2013-01-23";"L";16.9;4;"1972-02-13";9;1;3.21
349873;"2013-01-17";"?";"XXL";49.9;4;"1949-08-28";6;0;9.48
12055;"2012-04-09";"2012-04-14";"xxl";69.9;4;"?";11;1;13.28
455110;"2013-03-17";"2013-03-20";"M";89.9;4;"1965-09-12";8;1;17.08
271041;"2012-11-01";"2012-11-28";"XXL";79.9;4;"1940-03-12";2;0;15.18
347295;"2013-01-16";"2013-01-17";"s";59.9;4;"1963-07-24";2;1;11.38
22051;"2012-04-17";"2012-04-18";"l";39.9;4;"1958-01-17";10;0;7.58
442071;"2013-03-11";"2013-03-13";"L";79.9;4;"1943-12-22";1;1;15.18
15922;"2012-04-11";"2012-04-14";"l";54.9;4;"1959-02-06";10;1;10.43
382242;"2013-02-08";"2013-05-17";"L";99.9;4;"1968-04-03";16;0;18.98
267140;"2012-10-28";"2012-12-10";"xl";21.9;4;"1960-12-22";7;0;4.16
130074;"2012-07-06";"2012-07-16";"m";44.9;4;"1958-04-17";15;1;8.53
255407;"2012-10-18";"?";"s";99.9;4;"1961-12-12";1;0;18.98
270518;"2012-10-31";"2012-12-10";"M";69.9;4;"1957-12-24";2;0;13.28
42265;"2012-05-04";"2012-05-07";"m";79.9;4;"1969-12-31";10;0;15.18
441678;"2013-03-11";"2013-05-01";"L";21.9;4;"1961-06-25";1;1;4.16
288007;"2012-11-25";"2012-11-27";"L";32.95;4;"1958-01-14";1;0;6.26
29000;"2012-04-22";"2012-04-27";"l";49.9;4;"1967-02-18";8;1;9.48
337909;"2013-01-13";"2013-01-17";"L";49.9;4;"1961-02-12";1;1;9.48
319461;"2013-01-05";"2013-01-09";"XL";21.9;4;"1962-05-07";2;1;4.16
35559;"2012-04-28";"2012-05-01";"xxl";69.9;4;"1961-10-12";3;0;13.28
219379;"2012-09-19";"2012-09-21";"xl";14.9;4;"?";11;0;2.83
325332;"2013-01-09";"2013-01-10";"L";29.9;4;"1961-03-24";1;1;5.68
396349;"2013-02-20";"2013-02-21";"M";19.9;4;"?";1;0;3.78
194704;"2012-09-05";"2012-09-07";"xxl";26.9;4;"1972-01-10";10;0;5.11
380545;"2013-02-06";"2013-02-21";"M";39.9;4;"1969-12-09";1;1;7.58
423773;"2013-03-04";"2013-03-05";"M";59.9;3;"1984-06-09";11;1;11.38
315626;"2013-01-01";"2013-01-02";"M";59.9;4;"1957-08-22";10;1;11.38
176262;"2012-08-21";"2012-08-22";"xxl";59.9;4;"1955-03-30";8;1;11.38
448928;"2013-03-15";"2013-04-04";"XXL";59.9;4;"1952-10-03";2;0;11.38
367963;"2013-01-28";"2013-01-30";"l";26.9;4;"1969-10-02";8;1;5.11
31055;"2012-04-25";"2012-04-27";"m";39.9;4;"1971-06-28";2;0;7.58
52334;"2012-05-13";"2012-05-16";"l";24.9;4;"?";10;0;4.73
400240;"2013-02-23";"2013-02-25";"M";16.9;4;"1969-08-08";6;1;3.21
389082;"2013-02-14";"2013-02-18";"L";39.9;4;"1967-06-07";10;1;7.58
27907;"2012-04-24";"2012-04-25";"xl";89.9;4;"1971-12-01";8;0;17.08
438166;"2013-03-10";"2013-03-28";"XL";49.9;4;"1959-01-05";4;1;9.48
358043;"2013-01-21";"2013-04-04";"l";59.9;4;"1964-04-10";11;1;11.38
436019;"2013-03-09";"?";"L";89.9;4;"1964-06-03";10;0;17.08
272320;"2012-11-03";"?";"XXL";89.9;4;"1964-01-20";10;0;17.08
171214;"2012-08-16";"2012-08-20";"m";29.9;4;"1960-05-29";7;1;5.68
406905;"2013-02-27";"2013-02-28";"XXL";29.9;4;"1953-11-21";2;1;5.68
387871;"2013-02-13";"2013-02-15";"XL";39.9;4;"1961-08-16";15;1;7.58
269940;"2012-10-31";"2012-11-01";"l";69.9;4;"1953-04-15";2;0;13.28
382877;"2013-02-09";"2013-02-11";"M";23.9;4;"1962-05-28";7;0;4.54
28599;"2012-04-25";"2012-04-26";"xxl";39.9;4;"1958-01-22";1;0;7.58
230027;"2012-09-26";"2012-09-28";"m";26.9;4;"1957-01-14";2;0;5.11
10753;"2012-04-08";"2012-04-11";"m";79.9;4;"1960-10-27";10;0;15.18
365828;"2013-01-26";"2013-01-29";"l";21.9;4;"1963-04-12";8;0;4.16
351135;"2013-01-18";"2013-01-22";"XL";23.9;4;"1960-08-14";2;1;4.54
3003;"2012-04-03";"2012-05-11";"m";21.9;3;"1961-04-14";10;1;4.16
236730;"2012-10-03";"?";"l";39.9;4;"1971-08-20";2;0;7.58
304459;"2012-12-16";"2012-12-19";"L";27.9;4;"1965-07-29";1;0;5.3
137989;"2012-07-18";"2012-07-20";"xl";49.9;1;"1960-05-15";2;0;9.48
26908;"2012-04-20";"2012-05-02";"s";79.9;4;"1986-02-05";11;1;15.18
187061;"2012-08-30";"2012-08-31";"l";21.9;4;"1949-11-19";11;0;4.16
269243;"2012-10-30";"2013-01-14";"xl";16.9;4;"1959-06-17";7;0;3.21
121426;"2012-07-01";"2012-07-04";"xl";19.9;3;"1968-08-18";8;0;3.78
454158;"2013-03-17";"2013-03-29";"M";29.9;4;"1964-04-19";2;0;5.68
219228;"2012-09-19";"2012-09-21";"xxl";39.9;4;"1964-07-09";8;0;7.58
349159;"2013-01-17";"2013-01-22";"S";29.9;4;"1977-08-12";10;0;5.68
81527;"2012-06-05";"2012-06-06";"xl";49.9;4;"1982-07-17";10;1;9.48
115761;"2012-06-29";"2012-07-04";"m";21.9;4;"1983-06-19";11;0;4.16
11400;"2012-04-10";"2012-04-11";"l";59.9;3;"1900-11-19";2;0;11.38
161136;"2012-08-09";"2012-08-10";"xxl";49.9;4;"1980-07-30";1;0;9.48
206119;"2012-09-14";"2012-09-18";"xl";69.9;4;"1974-04-11";10;0;13.28
52600;"2012-05-14";"2012-05-15";"m";24.9;4;"1955-03-14";8;0;4.73
414676;"2013-03-02";"2013-03-22";"l";89.9;4;"1965-03-10";15;1;17.08
4610;"2012-04-05";"2012-04-16";"xl";24.9;4;"1949-11-19";2;0;4.73
465457;"2013-03-23";"2013-03-25";"XL";19.9;4;"1964-12-01";1;0;3.78
393972;"2013-02-18";"2013-05-17";"XL";59.9;4;"1966-12-16";15;0;11.38
253219;"2012-10-17";"2012-10-18";"l";59.9;4;"1957-07-25";8;1;11.38
449650;"2013-03-15";"2013-04-03";"M";139.9;4;"1974-01-08";2;1;26.58
480369;"2013-03-31";"2013-04-09";"M";89.9;4;"1953-12-04";1;0;17.08
258696;"2012-10-21";"2012-10-24";"m";69.9;4;"1959-11-16";2;1;13.28
406420;"2013-02-26";"?";"XL";79.9;4;"1964-09-17";7;0;15.18
75226;"2012-05-30";"?";"s";59.9;3;"?";13;0;11.38
264369;"2012-10-25";"2012-10-29";"xl";24.9;4;"1964-11-28";2;1;4.73
217153;"2012-09-18";"2012-09-19";"xxl";59.9;4;"1950-01-01";10;1;11.38
162605;"2012-08-10";"2012-08-14";"xl";39.9;4;"1967-09-03";10;0;7.58
224637;"2012-09-22";"?";"l";119.9;4;"1973-08-14";7;0;22.78
20097;"2012-04-15";"2012-04-18";"m";69.9;4;"1963-09-24";10;0;13.28
116640;"2012-06-29";"2012-07-04";"l";79.9;4;"1973-06-08";3;0;15.18
49912;"2012-05-11";"2012-05-14";"xxl";79.9;4;"1965-08-21";6;1;15.18
178740;"2012-08-23";"2012-08-24";"l";49.9;4;"1973-08-30";8;1;9.48
331723;"2013-01-11";"2013-01-14";"M";79.9;4;"1967-10-07";8;0;15.18
212483;"2012-09-16";"2012-09-19";"xl";69.9;4;"1956-05-11";10;1;13.28
35228;"2012-04-28";"2012-05-01";"m";69.9;4;"1966-09-05";8;0;13.28
343499;"2013-01-15";"2013-01-21";"m";34.9;3;"1982-01-07";1;1;6.63
414974;"2013-03-02";"2013-03-04";"L";64.9;4;"1965-07-05";8;1;12.33
420909;"2013-03-03";"2013-03-06";"L";69.9;4;"?";8;1;13.28
43389;"2012-05-04";"2012-05-08";"m";16.9;4;"1979-11-27";1;0;3.21
6518;"2012-04-06";"2012-04-09";"m";21.9;4;"1960-09-29";10;0;4.16
211495;"2012-09-17";"2012-11-01";"m";99.9;4;"1951-06-26";7;0;18.98
466958;"2013-03-23";"?";"M";69.9;4;"1966-09-29";7;0;13.28
252088;"2012-10-16";"2012-10-19";"xl";39.9;4;"1958-08-22";10;0;7.58
476676;"2013-03-28";"2013-04-02";"L";59.9;4;"1954-06-06";10;0;11.38
249848;"2012-10-15";"?";"m";49.9;4;"1972-01-07";13;0;9.48
58916;"2012-05-18";"2012-05-21";"xxl";89.9;4;"1968-08-19";3;1;17.08
285673;"2012-11-21";"2012-11-22";"M";39.9;4;"1961-10-29";10;1;7.58
114193;"2012-06-29";"2012-07-03";"m";49.9;4;"1971-06-16";4;1;9.48
359508;"2013-01-22";"2013-01-23";"M";179;4;"1971-09-12";8;1;34.01
385835;"2013-02-11";"2013-02-12";"L";34.9;4;"1967-09-11";7;1;6.63
225525;"2012-09-23";"2012-09-26";"s";39.9;4;"?";4;1;7.58
235798;"2012-10-02";"2012-10-03";"xxl";49.9;4;"1961-07-02";2;0;9.48
200109;"2012-09-11";"2012-09-12";"m";49.9;4;"1956-04-20";10;1;9.48
435779;"2013-03-08";"2013-05-01";"XXL";21.9;4;"1968-10-05";8;1;4.16
287679;"2012-11-24";"?";"M";69.9;4;"1946-11-01";7;0;13.28
345010;"2013-01-15";"2013-01-16";"XL";59.9;4;"1960-12-11";5;0;11.38
162867;"2012-08-10";"2012-08-13";"m";12.9;4;"1960-09-28";10;0;2.45
45989;"2012-05-08";"2012-05-25";"l";29.9;4;"1972-05-07";13;1;5.68
451219;"2013-03-15";"2013-04-09";"M";34.9;4;"?";2;1;6.63
337143;"2013-01-12";"2013-02-27";"M";59.9;3;"1954-11-19";1;1;11.38
7390;"2012-04-07";"2012-04-12";"xl";16.9;4;"?";8;0;3.21
54604;"2012-05-15";"2012-05-17";"xxl";14.9;4;"1972-07-15";8;1;2.83
480263;"2013-03-31";"2013-04-22";"M";59.9;4;"1964-10-01";8;1;11.38
223955;"2012-09-22";"2012-11-16";"m";279.9;4;"1973-07-17";8;1;53.18
478977;"2013-03-30";"2013-04-19";"M";39.9;4;"1964-08-22";3;1;7.58
216293;"2012-09-17";"2012-09-20";"m";59.9;4;"1975-05-27";10;1;11.38
334088;"2013-01-12";"2013-01-14";"XXL";59.9;4;"1971-02-09";3;1;11.38
84412;"2012-06-07";"2012-06-12";"l";14.9;4;"1972-09-26";10;1;2.83
408939;"2013-02-28";"2013-03-04";"XL";26.9;4;"1969-11-17";10;1;5.11
442228;"2013-03-11";"2013-03-12";"XL";24.9;4;"1969-02-06";2;0;4.73
391155;"2013-02-15";"2013-02-19";"m";59.9;4;"1953-07-27";10;1;11.38
254193;"2012-10-18";"?";"s";59.9;4;"1959-12-13";14;0;11.38
123518;"2012-07-02";"?";"l";34.9;4;"1967-04-03";1;0;6.63
335583;"2013-01-12";"2013-01-15";"L";79.9;4;"1961-02-08";11;0;15.18
452701;"2013-03-16";"2013-03-20";"XXL";49.9;4;"1953-04-23";10;0;9.48
470297;"2013-03-25";"2013-04-15";"l";39.9;4;"1979-09-18";10;0;7.58
25368;"2012-04-20";"2012-04-25";"l";59.9;4;"1973-09-15";10;0;11.38
189587;"2012-09-01";"2012-09-05";"s";24.9;4;"1949-11-19";10;0;4.73
394549;"2013-02-18";"2013-02-21";"S";44.9;4;"1967-08-15";2;1;8.53
278756;"2012-11-12";"2013-01-04";"XL";26.9;4;"1972-06-15";10;0;5.11
148723;"2012-08-02";"2012-08-03";"s";24.9;4;"1953-04-04";7;1;4.73
200318;"2012-09-11";"2012-09-13";"l";89.9;4;"1963-10-17";1;0;17.08
13412;"2012-04-10";"2012-04-11";"xxl";59.9;4;"1978-11-19";2;1;11.38
413314;"2013-03-01";"2013-03-05";"XXL";19.9;4;"1965-01-21";11;0;3.78
15069;"2012-04-07";"2012-04-13";"l";69.9;4;"?";1;0;13.28
329587;"2013-01-10";"?";"L";99.9;4;"1961-05-21";2;0;18.98
304686;"2012-12-18";"2012-12-20";"L";69.9;4;"?";3;1;13.28
152905;"2012-08-06";"2012-08-08";"xxl";109.9;4;"1968-12-23";2;1;20.88
473063;"2013-03-26";"2013-03-28";"S";79.9;4;"1967-02-20";1;1;15.18
404812;"2013-02-25";"2013-02-28";"XXL";89.9;4;"1970-03-01";7;1;17.08
310091;"2012-12-25";"2013-01-01";"M";39.9;4;"1951-03-30";10;0;7.58
65390;"2012-05-23";"2012-05-25";"l";89.9;4;"1967-01-17";8;1;17.08
422467;"2013-03-03";"2013-03-06";"M";109;4;"1962-07-19";4;0;20.71
294667;"2012-12-05";"2012-12-07";"M";39.9;4;"1969-08-16";1;0;7.58
391531;"2013-02-16";"2013-02-27";"XL";34.9;4;"1974-06-17";13;0;6.63
13678;"2012-04-10";"?";"xl";54.9;4;"1939-11-08";1;0;10.43
124554;"2012-07-02";"2012-07-16";"xxl";39.9;4;"1960-04-18";2;0;7.58
373070;"2013-02-01";"2013-02-04";"L";19.9;4;"1970-01-16";10;0;3.78
405303;"2013-02-26";"2013-04-22";"M";69.9;4;"?";8;1;13.28
265671;"2012-10-27";"2012-10-30";"xl";69.9;4;"1948-05-17";10;0;13.28
323714;"2013-01-08";"2013-01-17";"XL";39.9;4;"1961-03-09";3;1;7.58
245956;"2012-10-11";"?";"m";99.9;4;"1957-07-07";4;0;18.98
297073;"2012-12-08";"2012-12-12";"L";139.9;4;"1963-04-28";2;1;26.58
48597;"2012-05-10";"2012-05-14";"l";59.9;4;"1957-07-16";5;1;11.38
410247;"2013-02-28";"?";"XL";89.9;4;"1963-04-23";8;0;17.08
200414;"2012-09-11";"2012-10-29";"s";69.9;4;"1965-03-08";16;1;13.28
380023;"2013-02-06";"2013-02-08";"XXL";7.9;4;"1970-06-25";2;0;1.5
457207;"2013-03-18";"2013-03-21";"XL";16.9;4;"1966-04-03";8;1;3.21
129635;"2012-07-05";"2012-07-25";"m";39.9;4;"1947-02-25";7;1;7.58
404971;"2013-02-25";"2013-02-27";"M";34.9;4;"?";1;0;6.63
330090;"2013-01-10";"2013-01-25";"M";29.9;4;"1957-02-27";5;0;5.68
391189;"2013-02-15";"2013-02-21";"XL";44.9;4;"1970-07-10";10;1;8.53
85972;"2012-06-09";"2012-06-12";"xxl";7.9;4;"1950-08-11";1;0;1.5
372072;"2013-01-31";"2013-02-01";"XXL";59.9;4;"1967-03-14";10;1;11.38
364031;"2013-01-25";"2013-04-15";"XL";99.9;4;"1953-06-04";7;0;18.98
370789;"2013-01-30";"2013-02-01";"XL";39.9;4;"1972-03-21";1;0;7.58
163045;"2012-08-10";"2012-08-13";"s";39.9;4;"1976-03-13";1;1;7.58
28133;"2012-04-22";"2012-04-26";"l";69.9;4;"1967-02-13";8;0;13.28
338374;"2013-01-13";"2013-02-06";"L";89.9;4;"1960-08-05";13;1;17.08
20252;"2012-04-15";"2012-04-18";"xxl";21.9;4;"1966-08-29";10;0;4.16
325957;"2013-01-09";"2013-01-14";"XXL";64.9;4;"1964-10-14";10;0;12.33
145889;"2012-07-30";"2012-08-01";"l";24.9;4;"1977-03-07";2;0;4.73
195525;"2012-09-06";"2012-09-07";"xl";59.9;4;"1958-03-29";6;0;11.38
444788;"2013-03-12";"2013-03-25";"L";21.9;4;"?";2;1;4.16
340289;"2013-01-13";"2013-01-22";"XL";16.9;4;"1968-07-15";8;0;3.21
356115;"2013-01-20";"2013-01-22";"XXL";23.9;4;"1960-01-17";11;1;4.54
355922;"2013-01-20";"2013-03-27";"M";21.9;4;"1967-03-05";3;0;4.16
107097;"2012-06-27";"2012-07-02";"l";59.9;4;"1965-05-31";1;1;11.38
203661;"2012-09-13";"2012-09-18";"l";19.9;4;"1954-02-21";7;0;3.78
291575;"2012-11-30";"2012-12-04";"M";119.9;4;"1970-03-23";2;1;22.78
426071;"2013-03-04";"2013-05-01";"S";34.9;4;"1951-10-31";1;0;6.63
303544;"2012-12-16";"2012-12-19";"L";69.9;4;"1968-02-07";2;1;13.28
442471;"2013-03-11";"2013-04-09";"XL";69.9;4;"1964-06-25";7;0;13.28
172647;"2012-08-17";"2012-09-19";"s";109.9;4;"1964-12-29";4;0;20.88
123186;"2012-07-02";"2012-07-03";"xxl";19.9;4;"1979-01-23";8;0;3.78
354620;"2013-01-19";"2013-01-25";"XL";49.9;4;"1963-09-12";13;1;9.48
101723;"2012-06-23";"2012-06-27";"l";49.9;4;"1954-04-05";10;1;9.48
222204;"2012-09-21";"2012-12-10";"xl";49.9;4;"1974-03-07";3;1;9.48
347051;"2013-01-16";"2013-01-17";"XL";69.9;4;"1953-01-02";10;0;13.28
338028;"2013-01-13";"2013-01-15";"XL";99.9;4;"1970-08-26";13;0;18.98
83582;"2012-06-06";"2012-06-18";"xxl";29.9;4;"1964-06-11";1;0;5.68
